0.000000 	0.010000 
0.019938 	0.020000 
0.038511 	0.030000 
0.055744 	0.040000 
0.071670 	0.050000 
0.086329 	0.060000 
0.099765 	0.070000 
0.112025 	0.080000 
0.123161 	0.090000 
0.133224 	0.100000 
0.142268 	0.110000 
0.150345 	0.120000 
0.157510 	0.130000 
0.163814 	0.140000 
0.169307 	0.150000 
0.174039 	0.160000 
0.178056 	0.170000 
0.181401 	0.180000 
0.184117 	0.190000 
0.186240 	0.200000 
0.187806 	0.210000 
0.188846 	0.220000 
0.189389 	0.230000 
0.189462 	0.240000 
0.189086 	0.250000 
0.188282 	0.260000 
0.187066 	0.270000 
0.185454 	0.280000 
0.183458 	0.290000 
0.181088 	0.300000 
0.178352 	0.310000 
0.175257 	0.320000 
0.171808 	0.330000 
0.168008 	0.340000 
0.163861 	0.350000 
0.159367 	0.360000 
0.154527 	0.370000 
0.149343 	0.380000 
0.143811 	0.390000 
0.137933 	0.400000 
0.131707 	0.410000 
0.125132 	0.420000 
0.118207 	0.430000 
0.110931 	0.440000 
0.103303 	0.450000 
0.095325 	0.460000 
0.086996 	0.470000 
0.078317 	0.480000 
0.069292 	0.490000 
0.059923 	0.500000 
0.050215 	0.510000 
0.040174 	0.520000 
0.029807 	0.530000 
0.019126 	0.540000 
0.008140 	0.550000 
-0.003136 	0.560000 
-0.014682 	0.570000 
-0.026483 	0.580000 
-0.038515 	0.590000 
-0.050751 	0.600000 
-0.063162 	0.610000 
-0.075711 	0.620000 
-0.088361 	0.630000 
-0.101067 	0.640000 
-0.113780 	0.650000 
-0.126445 	0.660000 
-0.139000 	0.670000 
-0.151380 	0.680000 
-0.163512 	0.690000 
-0.175315 	0.700000 
-0.186705 	0.710000 
-0.197591 	0.720000 
-0.207877 	0.730000 
-0.217462 	0.740000 
-0.226241 	0.750000 
-0.234107 	0.760000 
-0.240953 	0.770000 
-0.246672 	0.780000 
-0.251159 	0.790000 
-0.254316 	0.800000 
-0.256049 	0.810000 
-0.256279 	0.820000 
-0.254936 	0.830000 
-0.251968 	0.840000 
-0.247338 	0.850000 
-0.241030 	0.860000 
-0.233051 	0.870000 
-0.223429 	0.880000 
-0.212218 	0.890000 
-0.199493 	0.900000 
-0.185353 	0.910000 
-0.169920 	0.920000 
-0.153333 	0.930000 
-0.135751 	0.940000 
-0.117344 	0.950000 
-0.098295 	0.960000 
-0.078790 	0.970000 
-0.059021 	0.980000 
-0.039178 	0.990000 
-0.019445 	1.000000 
0.000000 	1.010000 
