0.010000 	 0.010000 	 0.000000 	 -0.000000 	 0.000000 	 0.000000
0.010000 	 0.020000 	 0.000000 	 -0.002793 	 0.000000 	 0.000000
0.010000 	 0.030000 	 0.000000 	 -0.011131 	 0.000000 	 0.000000
0.010000 	 0.040000 	 0.000000 	 -0.021800 	 0.000000 	 0.000000
0.010000 	 0.050000 	 0.000000 	 -0.032051 	 0.000000 	 0.000000
0.010000 	 0.060000 	 0.000000 	 -0.039945 	 0.000000 	 0.000000
0.010000 	 0.070000 	 0.000000 	 -0.044146 	 0.000000 	 0.000000
0.010000 	 0.080000 	 0.000000 	 -0.043694 	 0.000000 	 0.000000
0.010000 	 0.090000 	 0.000000 	 -0.037867 	 0.000000 	 0.000000
0.010000 	 0.100000 	 0.000000 	 -0.026089 	 0.000000 	 0.000000
0.010000 	 0.110000 	 0.000000 	 -0.007881 	 0.000000 	 0.000000
0.010000 	 0.120000 	 0.000000 	 0.017169 	 0.000000 	 0.000000
0.010000 	 0.130000 	 0.000000 	 0.049420 	 0.000000 	 0.000000
0.010000 	 0.140000 	 0.000000 	 0.089184 	 0.000000 	 0.000000
0.010000 	 0.150000 	 0.000000 	 0.136729 	 0.000000 	 0.000000
0.010000 	 0.160000 	 0.000000 	 0.192278 	 0.000000 	 0.000000
0.010000 	 0.170000 	 0.000000 	 0.256004 	 0.000000 	 0.000000
0.010000 	 0.180000 	 0.000000 	 0.328025 	 0.000000 	 0.000000
0.010000 	 0.190000 	 0.000000 	 0.408403 	 0.000000 	 0.000000
0.010000 	 0.200000 	 0.000000 	 0.497133 	 0.000000 	 0.000000
0.010000 	 0.210000 	 0.000000 	 0.594147 	 0.000000 	 0.000000
0.010000 	 0.220000 	 0.000000 	 0.699300 	 0.000000 	 0.000000
0.010000 	 0.230000 	 0.000000 	 0.812377 	 0.000000 	 0.000000
0.010000 	 0.240000 	 0.000000 	 0.933081 	 0.000000 	 0.000000
0.010000 	 0.250000 	 0.000000 	 1.061040 	 0.000000 	 0.000000
0.010000 	 0.260000 	 0.000000 	 1.195802 	 0.000000 	 0.000000
0.010000 	 0.270000 	 0.000000 	 1.336838 	 0.000000 	 0.000000
0.010000 	 0.280000 	 0.000000 	 1.483542 	 0.000000 	 0.000000
0.010000 	 0.290000 	 0.000000 	 1.635237 	 0.000000 	 0.000000
0.010000 	 0.300000 	 0.000000 	 1.791179 	 0.000000 	 0.000000
0.010000 	 0.310000 	 0.000000 	 1.950561 	 0.000000 	 0.000000
0.010000 	 0.320000 	 0.000000 	 2.112522 	 0.000000 	 0.000000
0.010000 	 0.330000 	 0.000000 	 2.276155 	 0.000000 	 0.000000
0.010000 	 0.340000 	 0.000000 	 2.440509 	 0.000000 	 0.000000
0.010000 	 0.350000 	 0.000000 	 2.604611 	 0.000000 	 0.000000
0.010000 	 0.360000 	 0.000000 	 2.767464 	 0.000000 	 0.000000
0.010000 	 0.370000 	 0.000000 	 2.928065 	 0.000000 	 0.000000
0.010000 	 0.380000 	 0.000000 	 3.085412 	 0.000000 	 0.000000
0.010000 	 0.390000 	 0.000000 	 3.238515 	 0.000000 	 0.000000
0.010000 	 0.400000 	 0.000000 	 3.386410 	 0.000000 	 0.000000
0.010000 	 0.410000 	 0.000000 	 3.528163 	 0.000000 	 0.000000
0.010000 	 0.420000 	 0.000000 	 3.662889 	 0.000000 	 0.000000
0.010000 	 0.430000 	 0.000000 	 3.789753 	 0.000000 	 0.000000
0.010000 	 0.440000 	 0.000000 	 3.907984 	 0.000000 	 0.000000
0.010000 	 0.450000 	 0.000000 	 4.016882 	 0.000000 	 0.000000
0.010000 	 0.460000 	 0.000000 	 4.115820 	 0.000000 	 0.000000
0.010000 	 0.470000 	 0.000000 	 4.204258 	 0.000000 	 0.000000
0.010000 	 0.480000 	 0.000000 	 4.281743 	 0.000000 	 0.000000
0.010000 	 0.490000 	 0.000000 	 4.347913 	 0.000000 	 0.000000
0.010000 	 0.500000 	 0.000000 	 4.402499 	 0.000000 	 0.000000
0.010000 	 0.510000 	 0.000000 	 4.445331 	 0.000000 	 0.000000
0.010000 	 0.520000 	 0.000000 	 4.476331 	 0.000000 	 0.000000
0.010000 	 0.530000 	 0.000000 	 4.495519 	 0.000000 	 0.000000
0.010000 	 0.540000 	 0.000000 	 4.503005 	 0.000000 	 0.000000
0.010000 	 0.550000 	 0.000000 	 4.498991 	 0.000000 	 0.000000
0.010000 	 0.560000 	 0.000000 	 4.483769 	 0.000000 	 0.000000
0.010000 	 0.570000 	 0.000000 	 4.457710 	 0.000000 	 0.000000
0.010000 	 0.580000 	 0.000000 	 4.421265 	 0.000000 	 0.000000
0.010000 	 0.590000 	 0.000000 	 4.374956 	 0.000000 	 0.000000
0.010000 	 0.600000 	 0.000000 	 4.319372 	 0.000000 	 0.000000
0.010000 	 0.610000 	 0.000000 	 4.255165 	 0.000000 	 0.000000
0.010000 	 0.620000 	 0.000000 	 4.183037 	 0.000000 	 0.000000
0.010000 	 0.630000 	 0.000000 	 4.103743 	 0.000000 	 0.000000
0.010000 	 0.640000 	 0.000000 	 4.018072 	 0.000000 	 0.000000
0.010000 	 0.650000 	 0.000000 	 3.926858 	 0.000000 	 0.000000
0.010000 	 0.660000 	 0.000000 	 3.830959 	 0.000000 	 0.000000
0.010000 	 0.670000 	 0.000000 	 3.731263 	 0.000000 	 0.000000
0.010000 	 0.680000 	 0.000000 	 3.628677 	 0.000000 	 0.000000
