0.000000 	0.010000 
-0.008607 	0.020000 
-0.016825 	0.030000 
-0.024690 	0.040000 
-0.032235 	0.050000 
-0.039490 	0.060000 
-0.046484 	0.070000 
-0.053242 	0.080000 
-0.059789 	0.090000 
-0.066149 	0.100000 
-0.072341 	0.110000 
-0.078385 	0.120000 
-0.084299 	0.130000 
-0.090098 	0.140000 
-0.095798 	0.150000 
-0.101410 	0.160000 
-0.106947 	0.170000 
-0.112418 	0.180000 
-0.117830 	0.190000 
-0.123190 	0.200000 
-0.128502 	0.210000 
-0.133768 	0.220000 
-0.138988 	0.230000 
-0.144160 	0.240000 
-0.149282 	0.250000 
-0.154347 	0.260000 
-0.159346 	0.270000 
-0.164270 	0.280000 
-0.169107 	0.290000 
-0.173841 	0.300000 
-0.178456 	0.310000 
-0.182933 	0.320000 
-0.187252 	0.330000 
-0.191391 	0.340000 
-0.195324 	0.350000 
-0.199026 	0.360000 
-0.202471 	0.370000 
-0.205630 	0.380000 
-0.208473 	0.390000 
-0.210973 	0.400000 
-0.213100 	0.410000 
-0.214823 	0.420000 
-0.216113 	0.430000 
-0.216944 	0.440000 
-0.217288 	0.450000 
-0.217120 	0.460000 
-0.216416 	0.470000 
-0.215156 	0.480000 
-0.213320 	0.490000 
-0.210894 	0.500000 
-0.207865 	0.510000 
-0.204224 	0.520000 
-0.199964 	0.530000 
-0.195085 	0.540000 
-0.189586 	0.550000 
-0.183473 	0.560000 
-0.176755 	0.570000 
-0.169440 	0.580000 
-0.161546 	0.590000 
-0.153090 	0.600000 
-0.144090 	0.610000 
-0.134568 	0.620000 
-0.124547 	0.630000 
-0.114050 	0.640000 
-0.103102 	0.650000 
-0.091727 	0.660000 
-0.079945 	0.670000 
-0.067778 	0.680000 
-0.055243 	0.690000 
-0.042354 	0.700000 
-0.029118 	0.710000 
-0.015537 	0.720000 
-0.001604 	0.730000 
0.012695 	0.740000 
0.027386 	0.750000 
0.042512 	0.760000 
0.058126 	0.770000 
0.074303 	0.780000 
0.091132 	0.790000 
0.108731 	0.800000 
0.127239 	0.810000 
0.146822 	0.820000 
0.167675 	0.830000 
0.190019 	0.840000 
0.214105 	0.850000 
0.240208 	0.860000 
0.268625 	0.870000 
0.299668 	0.880000 
0.333646 	0.890000 
0.370862 	0.900000 
0.411588 	0.910000 
0.456044 	0.920000 
0.504370 	0.930000 
0.556601 	0.940000 
0.612637 	0.950000 
0.672212 	0.960000 
0.734869 	0.970000 
0.799944 	0.980000 
0.866564 	0.990000 
0.933659 	1.000000 
1.000000 	1.010000 
