1 	7.544293 
2 	4.568750 
3 	3.495102 
4 	3.230753 
5 	2.559068 
6 	2.234537 
7 	1.992705 
8 	1.758322 
9 	1.633754 
10 	1.452087 
11 	1.375639 
12 	1.238639 
13 	1.185457 
14 	1.078537 
15 	1.038408 
16 	0.954246 
17 	0.922358 
18 	0.854416 
19 	0.827947 
20 	0.772414 
21 	0.749967 
22 	0.703822 
23 	0.684350 
24 	0.645543 
25 	0.628417 
26 	0.595373 
27 	0.580138 
28 	0.551747 
29 	0.538077 
30 	0.513430 
31 	0.501056 
32 	0.479501 
33 	0.468247 
34 	0.449250 
35 	0.438950 
36 	0.422096 
37 	0.412628 
38 	0.397580 
39 	0.388842 
40 	0.375339 
41 	0.367246 
42 	0.355059 
43 	0.347535 
44 	0.336490 
45 	0.329479 
46 	0.319423 
47 	0.312869 
48 	0.303676 
49 	0.297535 
50 	0.289100 
51 	0.283333 
52 	0.275568 
53 	0.270140 
54 	0.262966 
55 	0.257847 
56 	0.251200 
57 	0.246364 
58 	0.240188 
59 	0.235610 
60 	0.229855 
61 	0.225515 
62 	0.220139 
63 	0.216018 
64 	0.210985 
65 	0.207066 
66 	0.202342 
67 	0.198609 
68 	0.194167 
69 	0.190607 
70 	0.186421 
71 	0.183022 
72 	0.179068 
73 	0.175818 
74 	0.172078 
75 	0.168967 
76 	0.165423 
77 	0.162441 
78 	0.159077 
79 	0.156216 
80 	0.153016 
81 	0.150269 
82 	0.147222 
83 	0.144580 
84 	0.141674 
85 	0.139132 
86 	0.136356 
87 	0.133906 
88 	0.131250 
89 	0.128886 
90 	0.126341 
91 	0.124061 
92 	0.121633 
93 	0.119457 
94 	0.117160 
95 	0.115073 
96 	0.112854 
97 	0.110820 
98 	0.108702 
99 	0.106776 
100 	0.104753 
101 	0.102876 
102 	0.100937 
103 	0.099157 
104 	0.097297 
105 	0.095565 
106 	0.093797 
107 	0.092143 
108 	0.090430 
109 	0.088841 
110 	0.087214 
111 	0.085671 
112 	0.084110 
113 	0.082638 
114 	0.081128 
115 	0.079711 
116 	0.078273 
117 	0.076896 
118 	0.075518 
119 	0.074198 
120 	0.072864 
121 	0.071600 
122 	0.070317 
123 	0.069092 
124 	0.067868 
125 	0.066680 
126 	0.065503 
127 	0.064362 
128 	0.063222 
129 	0.062128 
130 	0.061028 
131 	0.059970 
132 	0.058917 
133 	0.057890 
134 	0.056880 
135 	0.055887 
136 	0.054912 
137 	0.053958 
138 	0.053013 
139 	0.052096 
140 	0.051183 
141 	0.050297 
142 	0.049419 
143 	0.048559 
144 	0.047717 
145 	0.046884 
146 	0.046073 
147 	0.045268 
148 	0.044484 
149 	0.043709 
150 	0.042949 
151 	0.042204 
152 	0.041469 
153 	0.040749 
154 	0.040041 
155 	0.039343 
156 	0.038662 
157 	0.037986 
158 	0.037330 
159 	0.036676 
160 	0.036044 
161 	0.035412 
162 	0.034801 
163 	0.034192 
164 	0.033600 
165 	0.033014 
166 	0.032442 
167 	0.031876 
168 	0.031324 
169 	0.030778 
170 	0.030244 
171 	0.029712 
172 	0.029185 
173 	0.028631 
174 	0.028016 
175 	0.027211 
176 	0.026036 
177 	0.024177 
178 	0.021399 
179 	0.017701 
180 	0.013587 
181 	0.009793 
182 	0.006941 
183 	0.005268 
184 	0.004747 
185 	0.005211 
186 	0.006101 
187 	0.006130 
188 	0.004895 
189 	0.003730 
190 	0.003408 
191 	0.003747 
192 	0.003809 
193 	0.003083 
194 	0.002483 
195 	0.002484 
196 	0.002663 
197 	0.002332 
198 	0.001913 
199 	0.001933 
200 	0.002107 
201 	0.001888 
202 	0.001660 
203 	0.001767 
204 	0.001793 
205 	0.001506 
206 	0.001429 
207 	0.001555 
208 	0.001421 
209 	0.001256 
210 	0.001328 
211 	0.001299 
212 	0.001132 
213 	0.001157 
214 	0.001167 
215 	0.001018 
216 	0.001011 
217 	0.001031 
218 	0.000899 
219 	0.000878 
220 	0.000890 
221 	0.000774 
222 	0.000751 
223 	0.000753 
224 	0.000653 
225 	0.000637 
226 	0.000625 
227 	0.000542 
228 	0.000534 
229 	0.000509 
